,Rate,Review,Label
196,9.2, Ding Tea đã quá quen thuộc với giới trẻ Hà Thành cũng không cần nhiều lời nữa ngay gần trường mình có cơ sở ding tea lận nên cũng thành khách ruột cơ bản mình cũng hảo ngọt thích uống trà sữa Ding tea nổi tiếng lâu đời và luôn được lòng giới trẻ vì độ phủ sóng rộng Cơ sở ding tea nào cũng thoáng sáng sạch sẽ luôn menu thì đa dạng phong phú nhiều loại topping nhiều vị để chọn Thích nhất hồng trà với ô long trà hoặc kiwi lô hội cả trà sữa sô cô la,pos
292,9.0, Bánh Anh Hoà chuyên gateaux các loại siêu ngon ý các loại bánh khá đa đặc sắc mà giá thì cũng khá là hợp phù hợp túi Ví dụ như gateaux chỉ tầm mà bánh khá đầy Bánh miếng cắt thì khoảng các loại cup cake hay tarts nhỏ và bánh mì bánh mặn cũng chỉ rơi khoảng Bánh làm theo công nghệ và kiểu Pháp nên lớp bánh k quá ăn đậm vị và Theo mình thì bánh mousse và bánh gateaux hoa quả là ngon hoa quả trang trí là hoa quả tươi luôn tươi trong các lớp kem cũng có thêm hoa quả cắt nhỏ ăn rất Mousse mịn và ăn cảm giác tan đầu lưỡi ngon cực Hoà có khá nhiều cửa hàng ở các quận chả thành phố nên rất dễ Hầu như cửa hàng nào cũng khá luôn vệ sinh sạch sáng sủa nên cảm giác rất yên Riêng cơ sở ở Trần Đại Nghĩa thì mở thêm coffee shop và phục vụ đồ,pos
719,1.0, trong bê luôn tay cho hơn,neg
47,9.2, Hôm nay mình đến vào buổi đang vắng khách mà lại đúng lúc quán định bán thử món cơm nắm mới nên mình được chị chủ quán cho ăn thử gọi nha đam trộn sữa chua và chanh leo caramen đam trộn thì có viên nha đam siêu ngon và mát lắm chứ không bị bé xíu như mấy chỗ leo thì vẫn thần thánh như ngày chua nhẹ và thanh là món tủ của mình viên nhanh thân,pos
74,9.2, Các món lẩu miền Tây thì ko bằng ở nhà hàng Bến Ninh Kiều Mai Hắc Đế,pos
255,10.0, Vào ngày cuối tuần khá là đông khách mà các bạn nhân viên vẫn nền nở nhiệt tình đồ ăn xuống khá nhanh món chảo bò pho mai hấp đãn salad bưởi chua chua ngitj ngọt an thật đã,pos
359,5.0, Uống thử trà sữa vị chocolate mà nhạt toẹt kiểu chẳng béo cũng chẳng thơm So với Dingtea thì thua xa Mình uống mãi ko hết một cốc Cảm giác còn tệ hơn uống cacao mà còn đắt nữa chứ,neu
455,4.2, Đồ ăn chưa được ngon so với giá cơm trộn thập cẩm nhạt và cơm còn hơi kim chi và gimbap chiên ăn còn đến vào lúc đông khách nên có thể phục vụ chưa ổn mình hỏi xin sốt chấm gimbap thì chẳng nói chẳng rằng một lát sau đặt cộp bát nước sốt lên mặt bàn rồi quay đi luôn đầu tiên vào đây ăn nhưng thật sự không muốn quay lại nữa,neu
987,2.0, Vào quán đc ăn nguyên đĩa starfruit thay vì uống k thích kiểu cfe như này nữa,neg
862,2.6, Đầu tiên là việc đóng Kinh khủng Mắm đổ hết ra toàn bộ theo là mấy cái hộp đựng thức ăn thì bẹp món rau xào ngàn mà nhìn mấy cộng rau khoai lang nguội và mùi kinh mở ra và vứt vào xọt rác luôn chứ ko thì ko phải gạo trắng mà màu xỉn xỉn ăn cũng ko ngon đơn mà ăn được chút như ảnh Ăn còn ko bằng xuất cơm bình dân ở gần,neg
623,3.4, Một địa chỉ lâu đời và là một trong những điển hình của tuy nhiên chỉ có ai đã từng nhìn thấy nguyên liệu chính để làm kem Tràng Tiền thì chắc ko còn dám ăn Nguyên liệu là bột sữa toàn chữ TQ và thường được vận chuyển vào ban Bột sữa k nhãn mác này làm cho hương vị kem luôn béo ngậy đánh lừa người Kể cả kem bodega hay kem hồ tây cũng dùng chung loại bột,neg
569,5.0, Mình là KH phải gọi là cực kì lâu đời trung thành của Ding tea TDH vì nó gần nhà hết sức là có ba bước chân trước đây uống rất vị gì cũng ngon đậm cốc lúc nào cũng đầy tràn cắm cái mút vào phun ra ồng ộc nhưg gần đây mình rất là thất vọng vì có vẻ fa chế xuống tay cả về chất lượng thì cốc thấy vơi vơi dưới nắp phải cỡ cm chứ k đầy ắp như chất thì chắc chắn ko phải mồm mình có vđề mà là nó thực sự đi xuống í nhé mìh uốg thg xuyên nên nhận ra hồng trà sữa uốg thấy vị hơi kì kì nó hơi phảh phất cái vị tanh tanh tđn chocolate nhạt nhẽo đi vì ki bo bột cacao thì trà nhài vị nhài k thơm nhiều như thế nên gần đây mình ko hay uống ở đây Nhưg vì nó gần nhà nên chắc vẫn sẽ có lúc phải qay lại thôi,neu
797,3.0, Được hôm mua burger mang mình đc nhân viên gioi thiêu combo burger có cả nước va khoai đi chấp nhận gọi phần đấy xong chờ đến ba mươi phút thì đồ ăn mang ra đc một cái burger bé Hỏi lại khoai vs nc của minh đâu thì đc trả lời gọn lỏn em ấn nhầm Ko một câu xin Sẽ ko bao giờ quay lại,neg
101,9.4, Lần nào đến Big C mình cũng phải ghé qua Snow vì bingsu ở đây ngon đặc biệt là bing su hoa Trên có xoài vs dưa Dưới thì là đá kèm theo hay gọi cỡ to cho mình vs Ăn vừa đủ mà ngon nên rất hài cũng thích ko gian ở đây cũng như các bạn nhân viên dù mỗi lần đến lại là nhân viên khác lol,pos
747,1.0, Ko bg quay lại đây,neg
53,9.0, Chắc mình bị nghiện kem tràng tiền trí trung dễ sạch tràng tiền khỏi nói rất nổi Kem ăn k bị ngọt k bị nhanh ăn siêu Mình thì siêu thích ốc quế ở k bị ngon nào đi qua cũng mua c ăn mới chịu rẻ,pos
910,3.2, Quán nghe có vẻ cũng bạn mình ơ gần hay ăn nên rủ mình đi Nói chung là ko hề ưng ý tẹo Vào ngồi lúc mình thì bận mà chả thấy ai thèm hỏi câu nào phải tự đi bún thì ko hề giống bún huế tẹo nào lun hiu ăn cũng tạm tạm,neg
46,9.0, Vị Ai ở khu Kim Liên thì rất dễ tìm vì ở đây là khu tập thể chia thành các còn ở nơi khác thì tìm hơi vất Mọi người đi ở đường Lương Đình Của đến ngõ có tiệm vàng Ngát Hương thì rẽ Giá giá rẻ phù hợp với sinh chè từ đến bánh mousse panna cotta Chất Nếp cẩm caramen thơm mùi trứng và béo thạch nhỏ quán tự làm ăn rất Phục Quán lúc nào cũng đông khách nhưng nhân viên rất nhanh Không ngồi ở sân tập thể rộng thoáng Quán mới mở thêm gian trong nhà ở bên khia nào trời mưa hay nắng ngồi ở đấy cũng,pos
860,3.2, Quán nằm ở mặt đường Nguyễn nói chung thì nhiều trà sữa thái uống được còn các loại khác mình thấy hơi Sữa chua mít nhiều nhưng không có gì nổi bật cả,neg
964,3.2, Haiz thất vọng tràntrề dở ko thể Mình gọi thử món là bánh bao kim sa chan gà bánh bao xá chỉ dược mỗi món bánh bao kim còn chân gà với bánh bao xá xiu tui bỏ hết ko ăn được chân gà màu đỏ lè như bỏ phẩm màu hay sao í,neg
173,9.0, Tim Ho Wan nằm ở tầng khách sạn Lotte Hà Để mà nói thì điều mình thích nhất ở đây chính là ngồi ăn ở đây view rất có thể thấy cả thành phố lúc lên Nhân viên phục vụ rất tận tình và tôn trọng khách lẽ là vì mình không phải là người thích ăn dimsum lắm nên mình thấy khá bình Ngon nhất ở Tim Ho Wan là món bánh bao nhân thịt Vỏ ở ngoài giòn nhân bên trong là thịt xá xíu rất Chân gà hấp xì dầu cũng khá Ngoài ra thì các món khác mình không có nhiều ấn tượng Giá cả thì mình cũng không rõ lắm nhưng có lẽ cũng tương đối cao nhưng so với level của nhà hàng thì khá,pos
745,1.0, Ngồi chờ gọi đồ xog từ lúc kết quả ngồi đợi đến đúng vẫn chưa có món đồ ăn nào ngoài cốc Tôi chẳng thể chờ được nữa nên về Nhân viên bưng đồ lên cũng chẳng hỏi Bê nhầm đồ mà không gọi lại hỏi thì chắc cũng kệ nó luôn rồi,neg
227,9.4, Phải nói là Kei cực kì tuyệt mình ăn xong ms nghĩ đến chụp nên chụp mỗi patbingsu TT_TT nhân viên cực kì thân thiện xong toàn các anh đẹp trai không gian đẹp ấm mát mẻ mỗi tội biển quán hơi chìm và từ ngoài nhìn giống cửa hàng thời trang đồ ăn phải nói là rất giá có hơn các quán Hàn khác nhưng chất lượng và sự đa dạng hơn hẳn hôm đấy mình đi người chỉ hết có tính đầu người cx bình Nói chung là đây là một quán mình nghĩ tuyệt vời,pos
945,3.0, Lần đầu tiên cũng là lần cuối cùng uống đồ ở Passio Ô Chợ Gọi giá niêm yết thu mà còn thiếu thành phần Uống không bằng cà phê gói pha ở nhà cà phê khét ngấy hơn do hạt cf rang cháy có phụ Uống hớp đầu tiên đã hút ngay sợi kim loại búi cọ rửa bằng kim Mòe nó chứ làm nhớ lại cái vụ ăn bánh chưng búi rửa Kinh vờ cờ Chưa kể thái độ phục vụ của nhân viên thấy mình đi xe đạp rất khó tả Như là cả đời này mình chưa uống cappu bao giờ mùa này loại nóng mới có bọt còn loại lạnh thì ko Xong pha rất cẩu thả đặc đổ xuống dưới đáy cốc với đổ cà phê đen nóng lên đóng cho vào túi với cái ống thế là xong cốc nóng vừa vội nên vứt cục tức ở lại đạp vội Mà kiểu mình hiền lành dễ bị bắt nạt Phải khách khác nó nhảy dựng lên chửi cả tông môn nhà các bạn nhân viên lên Hình dưới là Cappuccino LẠNH PASSIO vớ đc trên mạng cái cốc mình hút hớp phải ngậm đắng nuốt hậm hực vứt đi nhìn nham nhở ko bằng cốc cà phê sữa vỉa hè Sài Gòn váy lại là có mời cũng KHÔNG BAO GIỜ uống lại đồ ở đấy của nữ thanh niên rất hiền hiếm khi cáu,neg
468,5.0, Đồ ăn ở đây hết sức bình giá ko quá vị trí dễ khoái hơi dày nên ăn hơi dc chè ăn vị thanh mát và món thịt nướng cuốn cũng ngon nhưng hơi lụi ăn ko nước chấm thử cho biết thôi chắc sẽ ko quay lại nữa,neu
478,4.2, Rất ức chế nên mùng mới phải viết cái review này cho nhà hàng nhưng k thể chấp nhận đc cái thái độ chị quản lý của Trước khi đến mình có gđ hỏi nhà hàng còn bàn mình thì bên nhà hàng mình có giọng nam nghe máy trả lời chị đến ngay đến luôn xong lúc mình đến thì nv nói bâyh nếu ăn phải chờ rất Xong cứ tranh cãi với bọn mình về việc người nghe điện bọn mình rất cáu ra đi về thì bạn í lại chạy ra nói thêm là mình đã check bên mình k ai nghe máy Ơ thế mình phải nói điêu bạn để vào ăn mấy miếng thịt gà Xong lại còn lấy máy mình xem cuộc gọi tận mắt mới Mình đảm bảo nói qua lại mình k nói mà Hương còn nói bọn mình phải bình Mình đánh giá qá thấp thái độ của nv Don hay chính xác là bạn Hương quản Và mình chắc chắn là với cách quản lý này thì mất hết khách Don Thân ái chứ chắc k dám quay rất thông cảm việc phục vụ lâu vì bản thân mình đánh giá đồ ăn nhà hàng ngon và vừa miệng giá cả hợp bh còn kiểu nv như này thì Mình k xin và k đến để nhận cách phục vụ quá thiếu chuyện nghiệp như vậy từ NH,neu
250,10.0, Sáng nay ăm bún nước hải sản ngon quá,pos
787,4.0, Ăn cũng lạ lạ nói chung ăn bình Giá Thịt khô k có gì đặc Nhưng cháo trai bán cùng k ngon lại đắt b cháo trai ít trai nhiều quẩy,neg
21,9.0, Tiếng đồn quả thực không Cafe trứng thật sự là rất đặc Rất thơm và Vị hơi Cafe cũng,pos
705,3.6, Mình đi mua bánh ăn sinh kiểu hộp nhỏ miếng mousse việt quất với chanh Mousse chanh leo thì bình việt quất vị bánh rất cho vào miệng đã tan ra hết chả thấy vị kể đến thái độ nhân viên không tốt cho Mousse việt quất bày trong khay vuông bánh mới khay tròn nhìn bánh không còn tươi và có vẻ bị Chị nhân viên lấy cho mình bánh trong khay vuông nhưng bị mấy cô trong cửa hàng ra hiệu kỳ lộ liễu ngay trước mắt là lấy cho mình trong khay Lúc sau đi ra ngoài mình quay đầu lại thấy chị nhân viên trẻ kia đang nói gì đó dạng sau em sẽ rút kinh miếng mousse mà tổng Thấy đắt bánh cũng không đa dạng lắm đâu bạn nên không đến đây nếu muốn được ăn ngon,neg
27,9.2, Nếu bạn là người thích ăn khám phá sự đa dạng và phong phú của ẩm thực Hà Nội mà chưa đụng đến em này quả là một sự đáng tiếc lắm lắm lắm Vì sao Giá hạt rẻ vô cùng cho cái bát vô cùng màu mè từ Trung bình chỉ Bán từ sáng đến tầm Cơ mà chiều ra là mấy món đặc trưng hết sạch Kiểu quán lúc nào cũng đông mà số lượng làm chỉ có Caramen nếp mít trân Caramen thạch cà thạch trà xanh trân châu đều là những món k thể bỏ qua Quán có ship hàng nhưng số lượng nhiều trên cốc Bán từ sáng đến Cơ mà sau còn ít hàng lắm trân châu thì lèo tèo hơn bình thường Mít cũng hết sạch luôn ạ,pos
766,3.6, Phải tránh xa ngay món dạ lòng của cửa hàng này vì để quá lâu mùi quá kinh khủng nhưng lại được anh đầu bếp bảo là nước sốt mùi thế nước sốt gì mùi thum thủm vậy,neg
305,9.0, Lâu lắm mình mới chấm một quán ở tầng mà ở dưới là cái Circle K nên để ý tý mới vào quán thì cứ xuyên qua cái Circle K rồi lên tầng tượng đầu tiên là có view thẳng ra Hồ view pơ phếch luôn nhìn ra cả đài phun nước gian nhẹ nhã Rất thích không gian kiểu Nhân viên siêu ngoan và nhiệt đồ Menu khá đa Waffle đồ Giá chạy từ Tức là có thể lên gọi cốc trà xong ngắm Hồ Gươm điều gần như không thể ở cái khu lượng đồ ăn rất kem không quá Waffle thì là điểm nhấn của quán không có gì phải phàn nàn rất chắn quay,pos
